user_ID,customer,product_ID,sex,age_group,age,marital,state,zone,occupation,category,orders,amount
1000746,Uudhav,P00147942,M,18-25,19,married,Andhra Pradesh,Southern,Aviation,Food,3,8116
1000398,Ritsa,P00147942,F,26-35,30,unmarried,Uttar Pradesh,Central,Govt,Clothing & Apparel,3,7135
1000816,Jordon,P00147942,F,46-50,48,unmarried,Karnataka,Southern,Aviation,Clothing & Apparel,1,6894
1004020,Shourya,P00147942,F,26-35,29,unmarried,Uttarakhand,Central,Banking,Clothing & Apparel,3,5255
1002023,Company,P00147942,F,18-25,20,unmarried,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,5177
1005831,Kalyca,P00147942,F,26-35,33,married,Uttar Pradesh,Central,Agriculture,Pet Care,4,3554
1005661,Geld,P00148042,M,26-35,31,unmarried,Maharashtra,Western,Healthcare,Tupperware,1,20606
1001941,Gopal,P00148042,M,36-45,26,married,Andhra Pradesh,Southern,IT Sector,Food,1,19284
1004141,Katz,P00148042,F,36-45,36,unmarried,Bihar,Eastern,Construction,Clothing & Apparel,1,5178
1005638,Akancha,P00148042,F,18-25,23,married,Delhi,Central,IT Sector,Household items,4,3025
1002793,Aniket,P00148342,F,36-45,40,married,Delhi,Central,IT Sector,Footwear & Shoes,3,16799
1002841,Gunjal,P00148342,F,51-55,54,unmarried,Haryana,Northern,Govt,Games & Toys,2,13083
1005689,Dorothy,P00148342,M,26-35,26,unmarried,Bihar,Eastern,IT Sector,Electronics & Gadgets,1,7951
1003981,DeVincentis,P00148342,M,46-50,48,married,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,3,6968
1001643,Ocampo,P00148442,F,46-50,46,unmarried,Karnataka,Southern,Banking,Books,3,10329
1002258,Jack,P00148442,M,18-25,21,married,Karnataka,Southern,Media,Clothing & Apparel,1,8616
1000242,Henry,P00148542,M,18-25,18,unmarried,Maharashtra,Western,IT Sector,Sports Products,1,10788
1000268,Roy,P00148542,M,18-25,23,unmarried,Karnataka,Southern,Banking,Electronics & Gadgets,4,7819
1005433,Mayank,P00148542,M,36-45,45,unmarried,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,2,5362
1002511,Ananya,P00148642,M,26-35,34,unmarried,Kerala,Southern,Chemical,Furniture,1,20677
1006009,Aditya,P00148642,M,26-35,28,married,Punjab,Northern,Hospitality,Food,4,19644
1005239,Quincy,P00148642,F,36-45,36,married,Karnataka,Southern,IT Sector,Footwear & Shoes,4,16302
1003927,Sarah,P00148642,M,26-35,30,married,Delhi,Central,Healthcare,Games & Toys,2,16282
1005886,Kunitz,P00148642,F,26-35,33,unmarried,Maharashtra,Western,Healthcare,Food,1,15703
1002700,Ankit,P00148642,F,26-35,28,married,Uttar Pradesh,Central,Chemical,Food,4,15633
1005277,Patricia,P00148642,F,26-35,31,unmarried,Andhra Pradesh,Southern,Banking,Food,3,15485
1000297,Priyanka,P00148642,F,18-25,24,married,Karnataka,Southern,Banking,Food,4,15340
1002837,Ordway,P00148642,F,18-25,19,unmarried,Haryana,Northern,Media,Food,2,15298
1000724,Evan,P00148642,M,51-55,52,married,Delhi,Central,Hospitality,Footwear & Shoes,1,12248
1000724,Evan,P00148642,M,51-55,52,married,Punjab,Northern,Hospitality,Footwear & Shoes,3,12248
1003603,Dennis,P00148642,M,36-45,44,unmarried,Maharashtra,Western,Hospitality,Electronics & Gadgets,1,9804
1004221,Bhosale,P00148642,F,36-45,45,unmarried,Delhi,Central,IT Sector,Footwear & Shoes,3,8811
1000349,Priyanshu,P00148642,F,0-17,12,married,Uttar Pradesh,Central,Banking,Electronics & Gadgets,3,8060
1004963,Rhea,P00148642,F,46-50,48,unmarried,Uttar Pradesh,Central,Construction,Food,3,7977
1000324,Bruce,P00148642,F,36-45,39,married,Madhya Pradesh,Central,Aviation,Beauty,3,7405
1005846,Sibella,P00148642,F,46-50,49,unmarried,Himachal Pradesh,Northern,Automobile,Clothing & Apparel,4,7083
1001026,Olsen,P00148642,M,46-50,48,married,Haryana,Northern,Food Processing,Clothing & Apparel,2,5142
1001298,Siddharth,P00148642,F,36-45,45,unmarried,Andhra Pradesh,Southern,Healthcare,Beauty,4,4541
1001844,Witt,P00148642,M,18-25,19,married,Karnataka,Southern,Healthcare,Food,3,4436
1001598,Art,P00148642,F,36-45,42,unmarried,Uttar Pradesh,Central,Healthcare,Beauty,4,2988
1001489,Odegard,P00148642,M,36-45,37,unmarried,Uttarakhand,Central,Lawyer,Clothing & Apparel,4,1728
1002677,Zypern,P00148642,M,36-45,37,married,Delhi,Central,IT Sector,Beauty,4,1584
1002266,Neoma,P00148742,M,51-55,52,unmarried,Karnataka,Southern,Healthcare,Furniture,2,20149
1004552,Manjiri,P00148742,F,26-35,33,married,Delhi,Central,Food Processing,Footwear & Shoes,2,12267
1003669,John,P00148742,F,26-35,29,unmarried,Maharashtra,Western,Aviation,Food,4,11696
1005063,Dhanraj,P00148742,M,0-17,13,unmarried,Rajasthan,Northern,Food Processing,Food,1,7588
1005015,Sonakshi,P00148742,F,36-45,43,unmarried,Delhi,Central,Retail,Office,2,756
1000752,Flathmann,P00149142,M,26-35,31,unmarried,Gujarat,Western,Banking,Clothing & Apparel,3,8621
1004957,Inderpreet,P00149142,F,26-35,35,unmarried,Maharashtra,Western,Food Processing,Clothing & Apparel,1,7039
1000802,Marley,P00149342,F,26-35,26,unmarried,Andhra Pradesh,Southern,Healthcare,Food,1,19116
1000749,Flanagan,P00149342,F,36-45,42,married,Delhi,Central,Lawyer,Footwear & Shoes,1,16156
1003774,Wiener,P00149342,F,26-35,35,unmarried,Karnataka,Southern,Lawyer,Games & Toys,4,12870
1006011,Aniket,P00149342,F,36-45,37,married,Uttar Pradesh,Central,Textile,Electronics & Gadgets,4,7977
1005121,Matt,P00149342,F,26-35,29,unmarried,Jharkhand,Eastern,Food Processing,Electronics & Gadgets,4,7846
1005536,Troy,P00149342,F,26-35,34,unmarried,Bihar,Eastern,Media,Clothing & Apparel,2,6853
1003498,Sukruta,P00149342,F,26-35,32,unmarried,Rajasthan,Northern,Aviation,Food,3,4169
1002063,Shreyshi,P00149342,F,26-35,34,married,Uttar Pradesh,Central,Aviation,Household items,3,2370
1004953,Sukrith,P00149542,F,36-45,36,married,Uttar Pradesh,Central,Govt,Food,2,11624
1000163,Rachel,P00149542,F,18-25,24,unmarried,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3,9946
1004467,Gardner,P00149642,M,51-55,55,unmarried,Delhi,Central,IT Sector,Food,3,19069
1002223,Adrian,P00149642,F,26-35,29,unmarried,Maharashtra,Western,IT Sector,Furniture,2,12010
1005762,Yoseph,P00149642,M,36-45,36,unmarried,Jharkhand,Eastern,Aviation,Games & Toys,2,6446
1003756,Harsh,P00149642,F,18-25,18,unmarried,Karnataka,Southern,Aviation,Food,2,4487
1006036,Halladay,P00150042,M,26-35,26,married,Madhya Pradesh,Central,Automobile,Food,1,11727
1005426,Sheri,P00150042,F,26-35,28,married,Madhya Pradesh,Central,Media,Beauty,1,2987
1004055,Charles,P00150042,F,51-55,52,unmarried,Haryana,Northern,Textile,Electronics & Gadgets,4,2106
1002124,Linda,P00150142,F,26-35,28,married,Delhi,Central,Textile,Food,1,15536
1005718,Nat,P00150142,M,36-45,38,unmarried,Karnataka,Southern,Govt,Clothing & Apparel,3,8767
1003976,Mugdha,P00150142,M,26-35,33,married,Kerala,Southern,Healthcare,Beauty,2,3138
1004404,Rittenbach,P00150142,F,26-35,28,married,Haryana,Northern,Aviation,Electronics & Gadgets,3,2304
1004404,Rittenbach,P00150142,F,26-35,28,married,Haryana,Northern,Aviation,Electronics & Gadgets,3,2304
1000151,Sujay,P00150342,M,26-35,34,married,Karnataka,Southern,IT Sector,Stationery,2,21495
1003203,Ryan,P00150342,F,36-45,42,unmarried,Karnataka,Southern,Automobile,Footwear & Shoes,2,16892
1002847,Gockenbach,P00150342,F,18-25,20,unmarried,Andhra Pradesh,Southern,Healthcare,Food,1,11566
1001317,Nikhil,P00150342,F,46-50,48,unmarried,Haryana,Northern,Banking,Food,2,11382
1005627,Anubhaw,P00150342,F,26-35,28,unmarried,Karnataka,Southern,Govt,Sports Products,1,8396
1001137,Dave,P00150342,F,18-25,23,unmarried,Uttar Pradesh,Central,Aviation,Food,3,8226
1001120,Katharine,P00150342,F,18-25,22,unmarried,Maharashtra,Western,Healthcare,Food,3,8170
1000111,Soodesh,P00150342,M,36-45,42,married,Delhi,Central,Lawyer,Electronics & Gadgets,2,8080
1002472,Claudia,P00150342,F,26-35,28,unmarried,Haryana,Northern,Agriculture,Clothing & Apparel,2,6981
1003967,Vittorini,P00150342,M,18-25,22,married,Karnataka,Southern,Agriculture,Household items,2,3132
1003506,Denise,P00150342,F,18-25,23,unmarried,Karnataka,Southern,Textile,Household items,1,2394
1003065,Goranitis,P00150342,M,18-25,20,married,Delhi,Central,Aviation,Household items,1,2346
1004957,Inderpreet,P00150442,F,26-35,32,unmarried,Maharashtra,Western,Govt,Food,4,15779
1004014,O'Connel,P00150442,F,26-35,35,unmarried,Haryana,Northern,Healthcare,Clothing & Apparel,1,8884
1004947,Suman,P00150542,F,36-45,39,unmarried,Gujarat,Western,Automobile,Tupperware,4,16811
1004482,Gillingham,P00150542,M,36-45,43,unmarried,Andhra Pradesh,Southern,Healthcare,Footwear & Shoes,2,16649
1003395,Holloman,P00150542,F,26-35,29,unmarried,Maharashtra,Western,Retail,Sports Products,3,10677
1004458,Galang,P00150542,M,26-35,30,married,Bihar,Eastern,Banking,Clothing & Apparel,4,7093
1001980,Christina,P00150542,F,36-45,40,married,Himachal Pradesh,Northern,Construction,Clothing & Apparel,4,7035
1000743,Sumrall,P00150542,F,0-17,15,unmarried,Uttar Pradesh,Central,Automobile,Clothing & Apparel,4,6890
1001301,Wale,P00150542,M,26-35,35,married,Andhra Pradesh,Southern,IT Sector,Clothing & Apparel,4,6877
1000240,Parin,P00150542,F,51-55,55,married,Bihar,Eastern,Healthcare,Clothing & Apparel,3,6866
1005349,Lacy,P00150542,M,51-55,52,married,Gujarat,Western,Healthcare,Beauty,3,6125
1004676,Siddharth,P00150542,F,46-50,49,unmarried,Punjab,Northern,Automobile,Clothing & Apparel,2,5403
1003434,O'Donnell,P00150542,F,18-25,18,married,Haryana,Northern,Aviation,Pet Care,4,1462
1006036,Halladay,P00150642,M,26-35,28,unmarried,Delhi,Central,Textile,Clothing & Apparel,4,5223
1001121,Hagelstein,P00150742,F,55+,72,married,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,5295
1000062,Phonely,P00150742,M,36-45,45,married,Rajasthan,Northern,IT Sector,Clothing & Apparel,2,5249
1003998,Patterson,P00150842,M,46-50,48,unmarried,Uttar Pradesh,Central,Textile,Food,4,15770
1004725,Jackson,P00150842,F,36-45,37,married,Maharashtra,Western,Hospitality,Electronics & Gadgets,4,9859
1004725,Jackson,P00150842,F,36-45,37,married,Maharashtra,Western,Hospitality,Electronics & Gadgets,4,9859
1001300,Bellavance,P00150842,M,0-17,13,married,Karnataka,Southern,Banking,Electronics & Gadgets,1,9697
1003032,Matthias,P00150842,F,26-35,30,unmarried,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,6935
1000337,Phonely,P00150842,F,18-25,21,unmarried,Kerala,Southern,Construction,Clothing & Apparel,1,3766
1005492,Engle,P00150842,F,18-25,21,married,Uttar Pradesh,Central,Banking,Household items,2,2303
1002181,Sweta,P00150942,F,26-35,32,married,Uttar Pradesh,Central,IT Sector,Food,3,19431
1005147,Epp,P00150942,F,18-25,24,unmarried,Andhra Pradesh,Southern,Banking,Auto,4,19045
1005501,Trupti,P00150942,F,26-35,27,unmarried,Maharashtra,Western,Aviation,Food,2,15723
1004967,Pippenger,P00150942,F,18-25,19,unmarried,Haryana,Northern,Healthcare,Food,3,15677
1002932,Shubhi,P00150942,F,26-35,27,married,Delhi,Central,Healthcare,Stationery,2,12564
1000023,Myrick,P00150942,F,36-45,43,unmarried,Rajasthan,Northern,Healthcare,Electronics & Gadgets,1,7986
1000977,Bhutekar,P00150942,F,26-35,33,unmarried,Maharashtra,Western,Chemical,Clothing & Apparel,2,6903
1004428,Corey,P00150942,F,26-35,33,married,Kerala,Southern,Chemical,Electronics & Gadgets,3,5819
1001053,Sanjit,P00150942,F,36-45,44,unmarried,Himachal Pradesh,Northern,Govt,Clothing & Apparel,2,5151
1002031,Aditya,P00150942,F,36-45,45,married,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,4,4214
1006003,Avila,P00150942,M,46-50,47,unmarried,Madhya Pradesh,Central,Agriculture,Beauty,2,1690
1003425,Shishu,P00150942,F,18-25,23,unmarried,Madhya Pradesh,Central,IT Sector,Beauty,4,1502
1001983,Atul,P00151042,F,26-35,28,unmarried,Madhya Pradesh,Central,Construction,Veterinary,1,1739
1005234,Yohann,P00151342,M,26-35,34,unmarried,Uttar Pradesh,Central,Aviation,Food,2,8025
1002825,Sanjana,P00151542,M,26-35,26,married,Haryana,Northern,Aviation,Food,2,7640
1000148,Rutuja,P00151742,F,51-55,51,married,Himachal Pradesh,Northern,Banking,Furniture,4,19919
1005458,Akshat,P00151742,M,18-25,23,unmarried,Andhra Pradesh,Southern,Healthcare,Food,2,19586
1005458,Akshat,P00151742,M,18-25,23,unmarried,Kerala,Southern,Healthcare,Food,1,19586
1001483,Shardul,P00151742,F,18-25,20,unmarried,Uttar Pradesh,Central,Healthcare,Food,3,19522
1004406,Jenna,P00151742,F,26-35,33,married,Maharashtra,Western,Healthcare,Food,4,19081
1001752,Crestani,P00151742,F,26-35,26,unmarried,Maharashtra,Western,Banking,Food,3,15641
1004062,Gordon,P00151742,M,26-35,26,unmarried,Maharashtra,Western,IT Sector,Furniture,3,12505
1001522,Sue,P00151742,F,36-45,40,unmarried,Gujarat,Western,Lawyer,Food,4,11923
1003272,Pinky,P00151742,F,36-45,37,unmarried,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,1,9983
1001242,Lucas,P00151742,M,36-45,37,married,Andhra Pradesh,Southern,Automobile,Furniture,4,8514
1001694,Pryor,P00151742,F,26-35,31,married,Maharashtra,Western,Govt,Electronics & Gadgets,1,5821
1005604,Schwartz,P00151742,F,36-45,36,unmarried,Himachal Pradesh,Northern,Healthcare,Sports Products,3,5504
1004076,Crebassa,P00151742,F,26-35,35,married,Kerala,Southern,Agriculture,Clothing & Apparel,2,5441
1005385,Greg,P00151742,F,26-35,27,married,Maharashtra,Western,Automobile,Clothing & Apparel,4,5246
1001755,Eason,P00151742,M,18-25,22,unmarried,Maharashtra,Western,Govt,Electronics & Gadgets,2,4154
1001712,Michelle,P00152242,F,26-35,33,married,Kerala,Southern,Banking,Electronics & Gadgets,1,9779
1001926,Barton,P00152442,M,0-17,12,unmarried,Andhra Pradesh,Southern,IT Sector,Clothing & Apparel,3,8891
1000480,Shatayu,P00152442,M,18-25,19,unmarried,Delhi,Central,IT Sector,Electronics & Gadgets,1,7863
1001317,Nikhil,P00152442,F,46-50,49,married,Maharashtra,Western,IT Sector,Electronics & Gadgets,4,6130
1003518,Greer,P00152442,M,18-25,18,married,Karnataka,Southern,Media,Tupperware,3,4642
1002752,Matt,P00152542,F,26-35,30,unmarried,Delhi,Central,Automobile,Footwear & Shoes,3,12114
1003415,Arsheen,P00152742,M,36-45,42,unmarried,Delhi,Central,Hospitality,Stationery,1,21039
1001736,Martinez,P00152742,F,55+,71,unmarried,Maharashtra,Western,Hospitality,Food,4,19571
1000388,Trevino,P00152742,M,26-35,28,married,Punjab,Northern,Food Processing,Auto,4,19137
1003476,Lalita,P00152742,F,51-55,55,unmarried,Haryana,Northern,Media,Food,1,15369
1004258,Katrina,P00152742,F,26-35,28,married,Maharashtra,Western,Banking,Food,3,12100
1002484,Pelletier,P00152742,F,46-50,48,married,Gujarat,Western,Automobile,Electronics & Gadgets,2,7989
1001645,Shami,P00152742,M,18-25,23,married,Rajasthan,Northern,IT Sector,Clothing & Apparel,4,6925
1002455,Poirier,P00152742,F,36-45,41,unmarried,Uttarakhand,Central,Media,Clothing & Apparel,1,5353
1002688,Dionis,P00152742,F,26-35,29,unmarried,Maharashtra,Western,IT Sector,Household items,2,3887
1000149,Ankit,P00152742,F,26-35,34,married,Karnataka,Southern,Aviation,Pet Care,4,2746
1001276,Nona,P00152742,F,36-45,37,unmarried,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,1747
1004354,Zydlo,P00153142,F,36-45,41,unmarried,Delhi,Central,Govt,Footwear & Shoes,3,20547
1001193,Mick,P00153142,F,26-35,26,married,Karnataka,Southern,Aviation,Household items,2,3054
1002600,Grady,P00153442,F,26-35,33,unmarried,Maharashtra,Western,Aviation,Clothing & Apparel,1,5205
1001845,Ralph,P00153742,F,26-35,35,married,Maharashtra,Western,Aviation,Food,3,19216
1000996,Syed,P00153742,F,26-35,31,unmarried,Maharashtra,Western,Chemical,Stationery,2,17175
1003401,Ameesha,P00153742,F,36-45,37,married,Andhra Pradesh,Southern,Retail,Games & Toys,3,16324
1002841,Gunjal,P00153742,F,51-55,54,unmarried,Maharashtra,Western,Aviation,Footwear & Shoes,4,16277
1000843,Eplett,P00153742,F,26-35,30,married,Bihar,Eastern,Aviation,Food,2,11578
1003884,Catlett,P00153742,F,18-25,19,unmarried,Gujarat,Western,Automobile,Electronics & Gadgets,4,9698
1005900,Bell-,P00153742,F,26-35,29,unmarried,Maharashtra,Western,Construction,Furniture,1,8439
1002288,Mansi,P00153742,F,0-17,13,married,Gujarat,Western,IT Sector,Food,4,8308
1000737,Steven,P00153742,F,0-17,14,unmarried,Madhya Pradesh,Central,Construction,Beauty,4,5891
1001040,Smriti,P00153742,F,26-35,30,married,Karnataka,Southern,Media,Clothing & Apparel,1,5335
1001958,MaryBeth,P00153742,M,26-35,29,married,Gujarat,Western,Hospitality,Clothing & Apparel,1,5296
1004379,Aastha,P00153742,F,26-35,26,unmarried,Uttarakhand,Central,Healthcare,Clothing & Apparel,4,5229
1001425,Sudevi,P00153742,F,0-17,15,married,Madhya Pradesh,Central,Hospitality,Beauty,2,4553
1004418,Sibella,P00153742,M,51-55,55,married,Delhi,Central,IT Sector,Electronics & Gadgets,4,4191
1000922,Pisteka,P00153742,F,55+,83,unmarried,Uttar Pradesh,Central,Textile,Clothing & Apparel,4,3480
1004055,Charles,P00153742,F,51-55,52,unmarried,Maharashtra,Western,Hospitality,Clothing & Apparel,3,3462
1001259,Nicole,P00153742,F,36-45,41,unmarried,Uttar Pradesh,Central,Aviation,Clothing & Apparel,1,1945
1004327,Payne,P00153842,F,36-45,37,married,Karnataka,Southern,IT Sector,Footwear & Shoes,4,20525
1005404,Rohan,P00153842,F,26-35,28,married,Karnataka,Southern,Healthcare,Food,4,19048
1004022,Seth,P00153842,M,36-45,38,unmarried,Karnataka,Southern,Media,Footwear & Shoes,2,16911
1005627,Anubhaw,P00153842,F,26-35,29,unmarried,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,2,9807
1005941,Hazard,P00153842,M,26-35,32,unmarried,Andhra Pradesh,Southern,Healthcare,Footwear & Shoes,4,8175
1002321,Patrick,P00153842,F,26-35,30,unmarried,Haryana,Northern,IT Sector,Electronics & Gadgets,2,7912
1004078,Amruta,P00153842,M,26-35,31,unmarried,Telangana,Southern,Aviation,Clothing & Apparel,1,6917
1004789,Moumita,P00153842,F,36-45,43,unmarried,Maharashtra,Western,Aviation,Clothing & Apparel,3,6879
1004381,Sandeep,P00153842,F,26-35,30,married,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,5306
1004077,Sanjana,P00153842,M,36-45,44,unmarried,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,5273
1003649,Sajal,P00153842,M,26-35,27,unmarried,Delhi,Central,Automobile,Clothing & Apparel,2,3607
1002272,Mary,P00153842,F,26-35,33,unmarried,Bihar,Eastern,Hospitality,Clothing & Apparel,3,3459
1001150,Becky,P00153942,M,26-35,28,married,Uttar Pradesh,Central,Banking,Decor,4,9799
1000352,Maris,P00154042,F,18-25,23,married,Uttar Pradesh,Central,Lawyer,Food,1,19401
1003929,Prajakta,P00154042,F,26-35,31,unmarried,Delhi,Central,Healthcare,Footwear & Shoes,1,16475
1002457,Latchford,P00154042,F,26-35,32,married,Karnataka,Southern,Hospitality,Footwear & Shoes,1,16382
1003331,Jaideep,P00154042,M,26-35,32,unmarried,Himachal Pradesh,Northern,Healthcare,Hand & Power Tools,2,14627
1002796,Thompson,P00154042,F,26-35,29,married,Maharashtra,Western,Healthcare,Food,2,12040
1004055,Charles,P00154042,F,51-55,51,unmarried,Himachal Pradesh,Northern,Food Processing,Food,4,11721
1004663,Manshul,P00154042,F,26-35,32,married,Kerala,Southern,Automobile,Electronics & Gadgets,4,10026
1000103,Jill,P00154042,F,46-50,46,married,Haryana,Northern,Govt,Clothing & Apparel,4,8588
1000571,Shonely,P00154042,F,51-55,51,unmarried,Karnataka,Southern,Construction,Electronics & Gadgets,1,8050
1004725,Jackson,P00154042,F,36-45,36,married,Jharkhand,Eastern,Healthcare,Sports Products,1,8033
1005504,Ashmeet,P00154042,F,46-50,46,unmarried,Uttar Pradesh,Central,IT Sector,Sports Products,1,8015
1004467,Gardner,P00154042,M,51-55,51,unmarried,Maharashtra,Western,Chemical,Electronics & Gadgets,1,6008
1005947,Pawlan,P00154042,M,46-50,50,unmarried,Uttar Pradesh,Central,Aviation,Household items,1,3131
1000321,Tim,P00154042,F,18-25,19,married,Maharashtra,Western,Aviation,Household items,4,3017
1005206,Bergmann,P00154242,F,36-45,45,unmarried,Maharashtra,Western,Lawyer,Food,2,15840
1002232,Hitika,P00154242,F,26-35,29,unmarried,Maharashtra,Western,Retail,Clothing & Apparel,2,7193
1005971,Rahul,P00154242,F,36-45,42,unmarried,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,4,5281
1005156,Brooks,P00154442,F,18-25,20,married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,3,8740
1000163,Rachel,P00154442,F,18-25,25,unmarried,Uttar Pradesh,Central,Construction,Clothing & Apparel,4,5348
1003934,Ann,P00154542,M,26-35,27,unmarried,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,4,9827
1003389,Vivek,P00154542,F,18-25,25,unmarried,Maharashtra,Western,Healthcare,Clothing & Apparel,3,5247
1001154,Ashmeet,P00154642,F,0-17,13,unmarried,Rajasthan,Northern,Govt,Food,2,19684
1002565,Kean,P00154642,F,36-45,45,unmarried,Maharashtra,Western,Aviation,Food,1,15780
1005312,Brooke,P00154642,F,26-35,35,married,Karnataka,Southern,Retail,Food,2,15665
1001465,Baptist,P00154642,F,51-55,54,unmarried,Delhi,Central,Healthcare,Food,4,15505
1003958,Arsheen,P00154642,M,46-50,49,married,Madhya Pradesh,Central,Banking,Food,1,15199
1000605,Sperren,P00154642,M,18-25,20,married,Jharkhand,Eastern,Aviation,Footwear & Shoes,2,12671
1003487,Jesus,P00154642,F,18-25,22,married,Jharkhand,Eastern,Govt,Electronics & Gadgets,2,10046
1004739,Flashing,P00154642,F,26-35,29,unmarried,Delhi,Central,IT Sector,Footwear & Shoes,3,8609
1004103,Shreyshi,P00154642,F,18-25,22,married,Karnataka,Southern,Food Processing,Food,1,7690
1004310,Shaun,P00154642,F,26-35,33,married,Kerala,Southern,IT Sector,Clothing & Apparel,4,7022
1005382,Leatherbury,P00154642,F,18-25,22,unmarried,Maharashtra,Western,Healthcare,Food,2,4203
1001262,Doherty,P00154642,F,26-35,30,married,Uttar Pradesh,Central,Aviation,Food,3,4074
1006016,Sauptik,P00154742,F,46-50,49,unmarried,Uttar Pradesh,Central,IT Sector,Food,4,15380
1005902,Eleni,P00154742,F,51-55,51,married,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,2,9751
1005431,Sample,P00154742,F,55+,90,unmarried,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,1736
1004710,Voltz,P00155042,M,36-45,42,married,Uttar Pradesh,Central,Banking,Clothing & Apparel,2,6970
1004343,Swetlana,P00155042,F,26-35,26,unmarried,Uttar Pradesh,Central,Govt,Household items,2,3895
1004810,Schnelling,P00155142,F,18-25,23,unmarried,Kerala,Southern,Aviation,Tupperware,2,8551
1001418,Moss,P00155142,F,18-25,25,unmarried,Madhya Pradesh,Central,Retail,Clothing & Apparel,2,5376
1003562,Sonal,P00155242,M,26-35,29,unmarried,Maharashtra,Western,IT Sector,Food,3,19623
1004934,Hale,P00155242,M,26-35,34,married,Madhya Pradesh,Central,Banking,Electronics & Gadgets,1,9980
1005623,Adams,P00155242,M,26-35,26,married,Uttar Pradesh,Central,Healthcare,Beauty,2,7398
1003687,Roberts,P00155242,M,51-55,54,unmarried,Madhya Pradesh,Central,Banking,Beauty,4,4600
1004879,Saurabh,P00155442,F,26-35,30,unmarried,Uttar Pradesh,Central,Healthcare,Food,1,19065
1000552,Klamczynski,P00155442,F,51-55,54,unmarried,Maharashtra,Western,IT Sector,Food,1,19045
1004894,Kanak,P00155442,F,36-45,40,unmarried,Delhi,Central,Textile,Footwear & Shoes,1,16818
1002748,Farhat,P00155442,F,26-35,32,unmarried,Uttar Pradesh,Central,Healthcare,Food,3,15777
1004882,Jill,P00155442,F,46-50,46,married,Madhya Pradesh,Central,Agriculture,Food,2,15419
1002877,Corey-Lock,P00155442,M,36-45,38,unmarried,Madhya Pradesh,Central,Chemical,Food,2,11919
1004862,Tanja,P00155442,M,26-35,31,married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,8781
1001264,McGuire,P00155442,F,26-35,29,married,Maharashtra,Western,IT Sector,Clothing & Apparel,3,8668
1004656,Häberlin,P00155442,F,26-35,29,unmarried,Maharashtra,Western,Healthcare,Sports Products,4,8431
1000746,Uudhav,P00155442,M,18-25,19,married,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,4,7155
1000262,Surabhi,P00155442,M,26-35,31,married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,3,7018
1003763,Zeldin,P00155442,F,26-35,35,unmarried,Bihar,Eastern,Construction,Clothing & Apparel,2,5280
1004058,Shaily,P00155642,F,26-35,31,unmarried,Maharashtra,Western,Aviation,Furniture,1,16353
1000740,Jarboe,P00155642,F,26-35,28,unmarried,Gujarat,Western,Banking,Food,3,11800
1000191,Scott,P00155642,F,18-25,21,unmarried,Himachal Pradesh,Northern,Textile,Sports Products,3,10857
1000591,Herbert,P00155642,F,26-35,31,unmarried,Haryana,Northern,Agriculture,Sports Products,4,8142
1005325,Sperren,P00155642,M,51-55,53,married,Karnataka,Southern,Govt,Clothing & Apparel,3,6872
1001650,Gnade,P00155642,F,26-35,29,married,Uttar Pradesh,Central,Aviation,Decor,2,5828
1005198,Utsav,P00155642,M,18-25,21,married,Delhi,Central,Agriculture,Clothing & Apparel,1,5210
1002208,Ashmi,P00155742,F,26-35,33,unmarried,Bihar,Eastern,Retail,Food,2,15569
1005085,Parin,P00155742,F,55+,75,unmarried,Uttar Pradesh,Central,IT Sector,Food,4,15378
1004824,Herman,P00155742,F,26-35,31,married,Maharashtra,Western,Govt,Sports Products,3,10985
1002933,Joni,P00155742,F,36-45,38,unmarried,Himachal Pradesh,Northern,Food Processing,Electronics & Gadgets,3,10049
1004183,Meg,P00155742,F,26-35,32,unmarried,Uttar Pradesh,Central,Banking,Electronics & Gadgets,2,10037
1003328,Sonakshi,P00155742,F,55+,60,married,Maharashtra,Western,IT Sector,Electronics & Gadgets,2,9786
1001861,Eno,P00155742,F,51-55,55,unmarried,Haryana,Northern,Construction,Games & Toys,2,9702
1001963,Herman,P00155742,M,51-55,52,married,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3,8080
1000692,Moore,P00155742,M,26-35,27,unmarried,Kerala,Southern,Healthcare,Clothing & Apparel,1,7052
